,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,1.0024720430374146,0.4522876739501953,-1.0401097536087036,0.9008844494819641,1.0320652723312378,0.3387032747268677,-1.1310489177703857,0.8972374796867371,1.0506302118301392,0.33390918374061584,-1.1316624879837036,0.897718071937561,1.069270372390747,0.3305904269218445,-1.132544755935669,0.8944884538650513,0.9893828630447388,0.35023921728134155,-1.0740258693695068,0.9016299843788147,0.9749376177787781,0.35248473286628723,-1.0743545293807983,0.9044639468193054,0.9603844881057739,0.3551170229911804,-1.0762346982955933,0.9046441316604614,1.113523244857788,0.3794682025909424,-1.1309282779693604,0.8965542912483215,0.964468777179718,0.41327282786369324,-0.8610559701919556,0.919704794883728,1.0410850048065186,0.5385053157806396,-1.0022661685943604,0.9049712419509888,0.9818976521492004,0.548692524433136,-0.92268306016922,0.9248582720756531,1.2520312070846558,0.7816483378410339,-0.9308129549026489,0.8660244941711426,0.8210698962211609,0.8775696754455566,-0.4511193335056305,0.9641504287719727,1.1345412731170654,1.4631659984588623,-0.43189024925231934,0.28138893842697144,0.6996580958366394,1.4655163288116455,-0.11523063480854034,0.47717586159706116,1.0093786716461182,2.059530735015869,-0.15317562222480774,0.14303138852119446,0.6391000151634216,1.795073390007019,-0.25967103242874146,0.32905375957489014,0.9861774444580078,2.21374773979187,-0.17601880431175232,0.16817022860050201,0.6160176992416382,1.9427615404129028,-0.2590351402759552,0.3469911217689514,0.9888890981674194,2.228922128677368,-0.2404363602399826,0.2028367668390274,0.600117027759552,1.8699208498001099,-0.3799295425415039,0.41116881370544434,0.9770390391349792,2.2852067947387695,-0.17294719815254211,0.18553170561790466,0.6265145540237427,1.8068875074386597,-0.3135240077972412,0.37733516097068787,1.1620343923568726,2.0941784381866455,-0.08254437893629074,0.03181113675236702,0.8385812044143677,2.0944902896881104,0.08392190933227539,0.03971557319164276,1.066838026046753,3.28220272064209,0.11629146337509155,0.029278744012117386,0.7425211071968079,3.228830575942993,0.30262893438339233,0.02937413565814495,1.0149478912353516,4.423626899719238,0.987132728099823,0.005327754188328981,0.7339332699775696,4.399139881134033,0.8598840832710266,0.0037637189961969852,1.0254795551300049,4.577152252197266,1.0528295040130615,0.004725084640085697,0.7446796894073486,4.548250198364258,0.9006495475769043,0.004503273870795965,0.9610555768013,4.753927230834961,0.5001587271690369,0.00784208718687296,0.7115464806556702,4.716225624084473,0.22885720431804657,0.006825098302215338
1,1.0124890804290771,0.5635131597518921,-0.7272135019302368,0.886038601398468,1.0481157302856445,0.4603346884250641,-0.7947598695755005,0.8758727312088013,1.0660831928253174,0.45761817693710327,-0.795120120048523,0.8750001192092896,1.0838686227798462,0.455535352230072,-0.7956768274307251,0.8695302605628967,1.0146445035934448,0.46748554706573486,-0.7126691341400146,0.8874555230140686,1.0061486959457397,0.4690020978450775,-0.7130670547485352,0.8932309150695801,0.9974069595336914,0.47068294882774353,-0.7145644426345825,0.8967049717903137,1.1500412225723267,0.5092231035232544,-0.7919007539749146,0.8782027959823608,1.0344749689102173,0.530468225479126,-0.4086012840270996,0.9143747687339783,1.0609714984893799,0.6568263173103333,-0.7020358443260193,0.8931102156639099,1.0116097927093506,0.6643078923225403,-0.591097891330719,0.92137610912323,1.3102226257324219,0.9396029114723206,-0.682209312915802,0.8459632992744446,0.9309818148612976,0.9877062439918518,-0.16049014031887054,0.9651932120323181,1.2729939222335815,1.4744133949279785,-0.5139760971069336,0.27564117312431335,0.7487279772758484,1.5079725980758667,-0.03224597126245499,0.44268497824668884,1.1514476537704468,1.5921368598937988,-0.3089253306388855,0.14235667884349823,0.6674073934555054,1.7875893115997314,-0.3003161549568176,0.30671757459640503,1.1301120519638062,1.6295322179794312,-0.34344691038131714,0.16729570925235748,0.6390855312347412,1.9230427742004395,-0.3293217122554779,0.32510271668434143,1.1340900659561157,1.5894577503204346,-0.34056586027145386,0.19954366981983185,0.6335599422454834,1.8493643999099731,-0.4323101043701172,0.3858487904071808,1.1278541088104248,1.5991053581237793,-0.3081195056438446,0.18443283438682556,0.6508592367172241,1.7979005575180054,-0.3586868345737457,0.35650143027305603,1.1875636577606201,2.343034267425537,-0.08165043592453003,0.031071273609995842,0.9093165397644043,2.3306026458740234,0.0829637423157692,0.040802113711833954,1.1342990398406982,3.4484357833862305,0.11349121481180191,0.0266285240650177,0.874274730682373,3.434936761856079,0.2794356644153595,0.02688244916498661,1.0944877862930298,4.476458549499512,0.8690429925918579,0.004851043689996004,0.8425938487052917,4.489632606506348,0.8172699213027954,0.003521405393257737,1.0920689105987549,4.626058101654053,0.9248765707015991,0.004350219387561083,0.8236104846000671,4.639898777008057,0.8442632555961609,0.0043138801120221615,1.0781277418136597,4.727959632873535,0.4119872450828552,0.007254429627209902,0.855364203453064,4.729461193084717,0.21888093650341034,0.006358868442475796
2,0.46844059228897095,0.3383414149284363,-0.11303795874118805,0.8972955942153931,0.4723342955112457,0.3293798565864563,-0.11994899809360504,0.8879898190498352,0.473965585231781,0.32858264446258545,-0.11996980011463165,0.8872498273849487,0.4756580889225006,0.32781001925468445,-0.11999793350696564,0.882350742816925,0.46955472230911255,0.33093488216400146,-0.10244078934192657,0.8983482718467712,0.4692644476890564,0.33123528957366943,-0.1024521142244339,0.9035525918006897,0.4689670503139496,0.3315778374671936,-0.10249780118465424,0.9067602753639221,0.48505282402038574,0.3303425908088684,-0.11366792023181915,0.8901768326759338,0.47525733709335327,0.3346273601055145,-0.03242112323641777,0.9225285053253174,0.4746929109096527,0.34728339314460754,-0.10792304575443268,0.9036761522293091,0.47091642022132874,0.3490005135536194,-0.08456199616193771,0.9289649724960327,0.5149355530738831,0.3824848532676697,-0.09805323928594589,0.8613397479057312,0.46640080213546753,0.3881383538246155,0.028514152392745018,0.9686339497566223,0.5267750024795532,0.458312451839447,-0.10527453571557999,0.3430524468421936,0.45975884795188904,0.4467810392379761,0.08567456156015396,0.45088887214660645,0.5123929977416992,0.5019033551216125,-0.13629139959812164,0.1816786527633667,0.44901028275489807,0.49229729175567627,0.029714103788137436,0.3311695158481598,0.5095942616462708,0.5144972205162048,-0.1521177440881729,0.1940096616744995,0.44703444838523865,0.5045422911643982,0.016675729304552078,0.34062787890434265,0.5063760280609131,0.5118225812911987,-0.15980000793933868,0.22180238366127014,0.4468539357185364,0.5012818574905396,-0.0038166262675076723,0.39738109707832336,0.5056074857711792,0.508937418460846,-0.13943059742450714,0.20187553763389587,0.44880858063697815,0.4981752038002014,0.018292486667633057,0.37066686153411865,0.49743491411209106,0.5297954082489014,-0.04381247237324715,0.12789595127105713,0.4667437970638275,0.5270559787750244,0.043851181864738464,0.13666152954101562,0.4878391623497009,0.6421648859977722,-0.09365834295749664,0.12199148535728455,0.45456498861312866,0.6353742480278015,-0.031113240867853165,0.12176136672496796,0.4888916015625,0.7452479600906372,-0.029310274869203568,0.10359629988670349,0.486380398273468,0.7331384420394897,0.05149240046739578,0.10115598887205124,0.4949600100517273,0.7600188255310059,-0.027024665847420692,0.09505554288625717,0.4944513440132141,0.7452130913734436,0.05654215067625046,0.098291777074337,0.476459264755249,0.7904065251350403,-0.10560288280248642,0.10516536980867386,0.47144514322280884,0.7817873358726501,0.0003445805632509291,0.10378281772136688
3,0.4684370458126068,0.33939823508262634,-0.1303686946630478,0.9073024988174438,0.47233423590660095,0.33009207248687744,-0.13848766684532166,0.8987025022506714,0.4739716053009033,0.3291892111301422,-0.1385314166545868,0.8981468081474304,0.47568076848983765,0.32821765542030334,-0.13860468566417694,0.8937861323356628,0.46959105134010315,0.3314800560474396,-0.12070362269878387,0.9077538847923279,0.4693366587162018,0.3316568434238434,-0.1207040399312973,0.912363588809967,0.4690975546836853,0.33186283707618713,-0.12073071300983429,0.9153082370758057,0.4851006865501404,0.3305772542953491,-0.13165602087974548,0.9009791016578674,0.4755668640136719,0.3346298635005951,-0.04767675697803497,0.9293825030326843,0.47461754083633423,0.3488105237483978,-0.12393973022699356,0.9131877422332764,0.47089213132858276,0.35027921199798584,-0.09984071552753448,0.9356789588928223,0.5157884359359741,0.3831479251384735,-0.11317231506109238,0.8751986622810364,0.46583038568496704,0.3885071277618408,0.020995216444134712,0.9716417193412781,0.5273162126541138,0.45782017707824707,-0.1173805221915245,0.4064798355102539,0.4599727988243103,0.45074599981307983,0.07683699578046799,0.4241410791873932,0.513827383518219,0.5030425786972046,-0.14268329739570618,0.23738080263137817,0.4516720771789551,0.49607405066490173,0.023337945342063904,0.3168296217918396,0.5106668472290039,0.5154174566268921,-0.16078412532806396,0.23775902390480042,0.4495473802089691,0.5120741128921509,0.010419348254799843,0.32514193654060364,0.5074077844619751,0.5119420289993286,-0.169854074716568,0.262106329202652,0.44967517256736755,0.5063778162002563,-0.010330979712307453,0.37749022245407104,0.507081151008606,0.5088992714881897,-0.14581522345542908,0.2363317310810089,0.4510539472103119,0.5041952133178711,0.012143607251346111,0.35337746143341064,0.4963502287864685,0.5317773818969727,-0.04191317409276962,0.21498098969459534,0.4655528664588928,0.5286215543746948,0.041984256356954575,0.2228129357099533,0.4887451231479645,0.6439561247825623,-0.09040546417236328,0.20868970453739166,0.4542995095252991,0.6367696523666382,-0.024310994893312454,0.208142951130867,0.4905770719051361,0.7467496991157532,0.011584506370127201,0.192564457654953,0.4845816493034363,0.7355000972747803,0.08585987985134125,0.18951834738254547,0.4972493052482605,0.7671372890472412,0.017230544239282608,0.17413070797920227,0.4926670491695404,0.7453408241271973,0.09378091990947723,0.18311439454555511,0.4843365252017975,0.7925556898117065,-0.06527047604322433,0.19305196404457092,0.47044843435287476,0.78249192237854,0.035410501062870026,0.19130121171474457
4,0.4683838486671448,0.3397429883480072,-0.12858077883720398,0.9162634611129761,0.47225913405418396,0.3303062319755554,-0.13657286763191223,0.9082556962966919,0.4739011824131012,0.3293401300907135,-0.13662025332450867,0.9078843593597412,0.4756276607513428,0.3282894492149353,-0.13669206202030182,0.9040167331695557,0.4695913791656494,0.33166196942329407,-0.11880137026309967,0.9160634875297546,0.46934953331947327,0.3317887485027313,-0.11879843473434448,0.9201167225837708,0.46914610266685486,0.3319416344165802,-0.11882661283016205,0.9228261113166809,0.4850409924983978,0.3305865228176117,-0.1298188418149948,0.910656750202179,0.4756995737552643,0.3346172571182251,-0.04590396210551262,0.9353294968605042,0.4744214117527008,0.3491533100605011,-0.1222747191786766,0.9217261075973511,0.4708428978919983,0.35062968730926514,-0.0981845110654831,0.9416372776031494,0.515984296798706,0.3833419680595398,-0.11242327839136124,0.887671709060669,0.4656095504760742,0.3886900544166565,0.02233511582016945,0.9743309617042542,0.5275287628173828,0.4575234651565552,-0.11783178895711899,0.463006854057312,0.46016258001327515,0.4525115191936493,0.07809203118085861,0.396616131067276,0.514168381690979,0.503246545791626,-0.14549845457077026,0.2847205400466919,0.453970342874527,0.49801012873649597,0.023684494197368622,0.30115246772766113,0.5113422870635986,0.5152536034584045,-0.16423726081848145,0.27464383840560913,0.4507923126220703,0.5148354172706604,0.010819746181368828,0.30902960896492004,0.5075749158859253,0.5119396448135376,-0.17330266535282135,0.2958688735961914,0.4511067867279053,0.5083460211753845,-0.009982636198401451,0.35722512006759644,0.5073378682136536,0.5087486505508423,-0.14864377677440643,0.2646868824958801,0.45353084802627563,0.5071071982383728,0.012441841885447502,0.33540692925453186,0.49554795026779175,0.5328097939491272,-0.04108734056353569,0.2933577299118042,0.4649418294429779,0.52949059009552,0.04116818681359291,0.3003455400466919,0.48913487792015076,0.644877016544342,-0.08706998080015182,0.2868112027645111,0.45422807335853577,0.6378604173660278,-0.020023781806230545,0.28598713874816895,0.49364933371543884,0.7470857501029968,0.020558936521410942,0.27265042066574097,0.4825766086578369,0.7358197569847107,0.09679305553436279,0.26910677552223206,0.5006615519523621,0.7696256637573242,0.026546871289610863,0.2444324791431427,0.4900936186313629,0.7449530959129333,0.10523559153079987,0.2594868242740631,0.4909195005893707,0.7941548824310303,-0.055862121284008026,0.27221810817718506,0.4694274365901947,0.7826216816902161,0.0469442680478096,0.2701965868473053
5,0.46832045912742615,0.3397734761238098,-0.12584541738033295,0.9243360757827759,0.4721543788909912,0.33030909299850464,-0.1336464285850525,0.9168693423271179,0.4737820625305176,0.32933858036994934,-0.13369151949882507,0.9166659116744995,0.47551336884498596,0.32828283309936523,-0.13375772535800934,0.9132333993911743,0.46959084272384644,0.3316616415977478,-0.11593601852655411,0.9235882759094238,0.4693586826324463,0.3317863345146179,-0.11593399196863174,0.9271753430366516,0.46918797492980957,0.33192792534828186,-0.11596603691577911,0.9296573400497437,0.48491963744163513,0.3305653929710388,-0.1269998699426651,0.9193680882453918,0.4757996201515198,0.334528386592865,-0.0435187891125679,0.9408152103424072,0.47419506311416626,0.34915703535079956,-0.11975269019603729,0.9294195771217346,0.47078070044517517,0.3506360948085785,-0.09578763693571091,0.947035014629364,0.5160306096076965,0.3833957314491272,-0.11073024570941925,0.8988972902297974,0.46539434790611267,0.3888710141181946,0.02335839346051216,0.9767727851867676,0.5276285409927368,0.45686668157577515,-0.12125947326421738,0.5133031010627747,0.4602218568325043,0.45317962765693665,0.07908301055431366,0.3735995292663574,0.5142117142677307,0.5031642317771912,-0.1574583500623703,0.32390886545181274,0.4540761113166809,0.4983762204647064,0.02435050904750824,0.28877902030944824,0.5114831328392029,0.5148939490318298,-0.17721354961395264,0.30529043078422546,0.4513137936592102,0.5155074000358582,0.01140687894076109,0.29608240723609924,0.5076466798782349,0.5111570358276367,-0.18624889850616455,0.3236120939254761,0.4516686797142029,0.5089900493621826,-0.009300461038947105,0.3405708968639374,0.5073373913764954,0.5084116458892822,-0.16083739697933197,0.2873363494873047,0.45345133543014526,0.5075753331184387,0.013056998141109943,0.32056814432144165,0.49536532163619995,0.5332103967666626,-0.04100479930639267,0.3639059066772461,0.46481069922447205,0.5300447344779968,0.041085951030254364,0.3701431155204773,0.4893771708011627,0.6450166702270508,-0.08716394007205963,0.35723748803138733,0.45415306091308594,0.6384069919586182,-0.015973564237356186,0.35620296001434326,0.4972377419471741,0.7569921612739563,0.017254550009965897,0.34480059146881104,0.48137569427490234,0.7361109256744385,0.10005314648151398,0.3408908545970917,0.5014504194259644,0.7717823386192322,0.02284367009997368,0.30837833881378174,0.4888673424720764,0.7448120713233948,0.10825937986373901,0.3286893367767334,0.4917635917663574,0.7956750392913818,-0.060700856149196625,0.34360837936401367,0.4684390127658844,0.7826682329177856,0.05007565766572952,0.3413935899734497
6,0.4682994484901428,0.33971351385116577,-0.1288280189037323,0.9315717816352844,0.47212424874305725,0.3301940858364105,-0.1362791359424591,0.924572765827179,0.4737514853477478,0.329193651676178,-0.13632802665233612,0.9245342016220093,0.47548842430114746,0.32810071110725403,-0.13639894127845764,0.9215012788772583,0.4695930480957031,0.3315281271934509,-0.11896487325429916,0.9302868247032166,0.46937260031700134,0.33161693811416626,-0.11896181106567383,0.9334548711776733,0.4692232608795166,0.33171841502189636,-0.11899389326572418,0.93575119972229,0.4848523736000061,0.3304353356361389,-0.1278608739376068,0.9271882176399231,0.4758349359035492,0.33429789543151855,-0.04572172835469246,0.9456527233123779,0.47410282492637634,0.34907227754592896,-0.1219613179564476,0.9363327026367188,0.47073525190353394,0.35051050782203674,-0.09840518236160278,0.951862096786499,0.5160191059112549,0.3833940327167511,-0.11173001676797867,0.9089997410774231,0.46514901518821716,0.38904812932014465,0.02365560457110405,0.9789714813232422,0.5276265740394592,0.4562523663043976,-0.12488174438476562,0.5583130717277527,0.46023935079574585,0.45379579067230225,0.0794752687215805,0.35314032435417175,0.5142339468002319,0.5031547546386719,-0.16516920924186707,0.35649076104164124,0.454041063785553,0.4985354244709015,0.02463049441576004,0.27877137064933777,0.5115596652030945,0.5148389339447021,-0.18497757613658905,0.3307145833969116,0.45151692628860474,0.5155763030052185,0.011748946271836758,0.2857518196105957,0.5078484416007996,0.5112236738204956,-0.19436833262443542,0.34645524621009827,0.45187538862228394,0.5091317296028137,-0.008997926488518715,0.3270052373409271,0.5073267221450806,0.508395254611969,-0.1688126027584076,0.30588915944099426,0.4533683657646179,0.5076696872711182,0.01335629541426897,0.3084453046321869,0.49527257680892944,0.5334354043006897,-0.04108713939785957,0.42739978432655334,0.4646751880645752,0.5304225087165833,0.04116475209593773,0.432957261800766,0.48948997259140015,0.6450693607330322,-0.08574440330266953,0.4206460416316986,0.45405930280685425,0.6386585831642151,-0.014027342200279236,0.41937121748924255,0.4961327016353607,0.756451427936554,0.021491561084985733,0.40977898240089417,0.4811270833015442,0.7363564968109131,0.10114695131778717,0.40547361969947815,0.5018540620803833,0.771777331829071,0.0274044219404459,0.3659701943397522,0.4887331426143646,0.7447771430015564,0.10933341085910797,0.3909020721912384,0.48951444029808044,0.7957276105880737,-0.05607983469963074,0.407953143119812,0.4681313633918762,0.7826971411705017,0.05128519609570503,0.4054562449455261
7,0.46828967332839966,0.3396259844303131,-0.1323745995759964,0.938090443611145,0.472118616104126,0.33007219433784485,-0.14004571735858917,0.9315266609191895,0.4737470746040344,0.32905247807502747,-0.14009197056293488,0.9316331148147583,0.47548580169677734,0.3279385566711426,-0.14016187191009521,0.9289472103118896,0.46960005164146423,0.3313847780227661,-0.1226717010140419,0.9363607168197632,0.4693899154663086,0.3314445912837982,-0.12267325073480606,0.9391764998435974,0.4692532420158386,0.3315144181251526,-0.12270692735910416,0.9413119554519653,0.4848233163356781,0.33034202456474304,-0.13192299008369446,0.9342356324195862,0.47586268186569214,0.3341265916824341,-0.0495060458779335,0.9501582980155945,0.4740700125694275,0.3489864468574524,-0.1255662739276886,0.9425632357597351,0.47070127725601196,0.35032686591148376,-0.10192104429006577,0.9562548398971558,0.5160108804702759,0.38339295983314514,-0.11516521871089935,0.9180917739868164,0.4649714529514313,0.3891354501247406,0.02085966244339943,0.9809810519218445,0.5276138782501221,0.45611372590065,-0.13000890612602234,0.5985203981399536,0.4602392315864563,0.4540190100669861,0.07744685560464859,0.3374895453453064,0.5142192244529724,0.5031461119651794,-0.1720735728740692,0.3829074800014496,0.45385199785232544,0.49851304292678833,0.023438449949026108,0.2722501754760742,0.5115557909011841,0.5145799517631531,-0.1922522485256195,0.35107168555259705,0.4514141082763672,0.5153251886367798,0.010778363794088364,0.27874740958213806,0.5078330636024475,0.5108160376548767,-0.20124264061450958,0.3644216060638428,0.451744943857193,0.5090588331222534,-0.01025114394724369,0.3172573447227478,0.5073131322860718,0.5083454847335815,-0.1757001429796219,0.3200437128543854,0.453178733587265,0.507493793964386,0.012177119962871075,0.3000003397464752,0.49516886472702026,0.5336248874664307,-0.041160523891448975,0.4845465421676636,0.4645027220249176,0.5305938124656677,0.04123551771044731,0.4894987940788269,0.4894932806491852,0.6451415419578552,-0.08509588986635208,0.47766783833503723,0.4540230333805084,0.6388729810714722,-0.01187786553055048,0.4760660231113434,0.497969388961792,0.7584565877914429,0.021570634096860886,0.46828457713127136,0.4811404347419739,0.7366641759872437,0.10222510993480682,0.46350041031837463,0.5024075508117676,0.7716222405433655,0.02753056213259697,0.4186328053474426,0.4888394773006439,0.7447741031646729,0.11035474389791489,0.44670382142066956,0.49025028944015503,0.7967002987861633,-0.055323969572782516,0.4659196734428406,0.4680159091949463,0.7827208042144775,0.052317481487989426,0.4630316495895386
8,0.4682827591896057,0.33960944414138794,-0.13514387607574463,0.9439328908920288,0.4721124768257141,0.3300410509109497,-0.14284881949424744,0.9377438426017761,0.47374287247657776,0.32901206612586975,-0.14289364218711853,0.9379880428314209,0.47548413276672363,0.3278845250606537,-0.14296342432498932,0.935615062713623,0.46960267424583435,0.3313392698764801,-0.12551239132881165,0.9417689442634583,0.4693976044654846,0.3313840925693512,-0.1255166232585907,0.9442723393440247,0.4692670702934265,0.3314370810985565,-0.12555155158042908,0.9462730884552002,0.4847993850708008,0.3303065896034241,-0.13459192216396332,0.9405609965324402,0.47587451338768005,0.33406421542167664,-0.052307743579149246,0.9541706442832947,0.4740568995475769,0.3489726781845093,-0.12825825810432434,0.9481635093688965,0.4706791937351227,0.35024622082710266,-0.1046483963727951,0.9601932764053345,0.5160046219825745,0.3834141194820404,-0.1168416365981102,0.926273763179779,0.4648325443267822,0.38925498723983765,0.01786029152572155,0.9827942848205566,0.5275654792785645,0.45594674348831177,-0.132338285446167,0.6343526244163513,0.46022072434425354,0.4542867839336395,0.07496607303619385,0.3252018690109253,0.5142006278038025,0.5031446814537048,-0.17590099573135376,0.4042377173900604,0.45366960763931274,0.4986095428466797,0.021351438015699387,0.26812008023262024,0.5115453004837036,0.5144854784011841,-0.1962479054927826,0.367207407951355,0.4512708783149719,0.5153185129165649,0.00883033312857151,0.27392932772636414,0.5080554485321045,0.5105336904525757,-0.20520074665546417,0.3784220218658447,0.4515792429447174,0.5090768337249756,-0.012500087730586529,0.31007784605026245,0.5072985887527466,0.5083441138267517,-0.17959894239902496,0.33079010248184204,0.4530247747898102,0.5074609518051147,0.010051765479147434,0.2939508855342865,0.49512848258018494,0.5336676239967346,-0.04120132327079773,0.5359765291213989,0.4643668234348297,0.5306315422058105,0.04127483814954758,0.5403865575790405,0.489528089761734,0.6452839970588684,-0.08549414575099945,0.528948187828064,0.4540001451969147,0.6389868259429932,-0.010363630019128323,0.527005136013031,0.49741047620773315,0.7573495507240295,0.02297837659716606,0.5208938717842102,0.48111748695373535,0.7368999123573303,0.10425722599029541,0.5156320333480835,0.5021354556083679,0.771024763584137,0.0292623583227396,0.4655911922454834,0.48890823125839233,0.7447724342346191,0.1124793142080307,0.4966591000556946,0.48898372054100037,0.7964949607849121,-0.05325750634074211,0.5179826617240906,0.4679436683654785,0.7827188372612,0.054237253963947296,0.5147133469581604
9,0.4682680666446686,0.3396012783050537,-0.13209345936775208,0.9491747617721558,0.47208744287490845,0.3300339877605438,-0.13970190286636353,0.943327009677887,0.4737153649330139,0.32899975776672363,-0.13974472880363464,0.943697452545166,0.4754597544670105,0.32786282896995544,-0.1398097276687622,0.9416071176528931,0.4696032404899597,0.3313235938549042,-0.12228162586688995,0.9466167092323303,0.4694038927555084,0.33135876059532166,-0.12228547036647797,0.9488301277160645,0.4692828059196472,0.3313998878002167,-0.12232130765914917,0.950688362121582,0.48476314544677734,0.3302688002586365,-0.13188335299491882,0.9462553262710571,0.47589558362960815,0.3340089023113251,-0.04968232288956642,0.9577534198760986,0.4740227162837982,0.34896355867385864,-0.12554112076759338,0.9532018899917603,0.4706650376319885,0.3501925468444824,-0.10193073749542236,0.96372389793396,0.5159971714019775,0.3834150433540344,-0.11468271166086197,0.9336374402046204,0.46474727988243103,0.38929980993270874,0.018174242228269577,0.9844195246696472,0.5275582075119019,0.45543521642684937,-0.1315961629152298,0.6669245362281799,0.46021121740341187,0.45429277420043945,0.0758582353591919,0.31460070610046387,0.5141764879226685,0.503135621547699,-0.17833903431892395,0.426822304725647,0.4535488188266754,0.4986025393009186,0.023152772337198257,0.26493534445762634,0.5116239190101624,0.514304518699646,-0.199355810880661,0.384628027677536,0.45116686820983887,0.5151594877243042,0.011017410084605217,0.26982349157333374,0.5083914399147034,0.5102188587188721,-0.20814494788646698,0.39394691586494446,0.4514505863189697,0.509003758430481,-0.010968501679599285,0.3038850426673889,0.507289469242096,0.508306622505188,-0.18207137286663055,0.3429594337940216,0.4529390335083008,0.507387638092041,0.011677279137074947,0.2887647747993469,0.49508315324783325,0.5336878299713135,-0.041242294013500214,0.5822528004646301,0.4643114507198334,0.5306664109230042,0.041315458714962006,0.5861772894859314,0.4895143508911133,0.6452633142471313,-0.08648025244474411,0.5748874545097351,0.45398980379104614,0.6392328143119812,-0.011084689758718014,0.572691798210144,0.4956037402153015,0.7539478540420532,0.020709479227662086,0.5680238604545593,0.4810730814933777,0.7375109195709229,0.10180751234292984,0.5623683333396912,0.5004991888999939,0.770776629447937,0.027011865749955177,0.5069838762283325,0.4890024662017822,0.7451731562614441,0.10978046804666519,0.5414698123931885,0.4886326789855957,0.79587721824646,-0.055274464190006256,0.5644014477729797,0.4679182469844818,0.7827152609825134,0.05070040374994278,0.5609373450279236
